date,part_number,vehicle_type,vehicle_model,warehouse_id,demand_type,demand_qty,shipped_qty,backorder_qty,on_hand_inventory,in_transit_inventory,safety_stock,warehouse_capacity,labor_utilization,promotion_flag,weather_index,fuel_price_index,is_holiday,day_of_week,week_of_year,month
2023-04-14,PN002,Truck,Truck_T1,WH_3,Smooth,75,3,72,5,19,120,25000,0.6106,1,55.8,3.65,0,5,15,4
2023-04-14,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,223,9,123,25000,0.5801,1,55.8,3.65,0,5,15,4
2023-04-14,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,97,14,120,25000,1.0,1,55.8,3.65,0,5,15,4
2023-04-14,PN005,Passenger,Hatch_C,WH_2,Erratic,124,1,123,3,9,90,25000,0.6355,1,55.8,3.65,0,5,15,4
2023-04-14,PN006,SUV,SUV_X,WH_3,Erratic,106,3,103,3,13,93,25000,0.7127,1,55.8,3.65,0,5,15,4
2023-04-14,PN007,Truck,Truck_T2,WH_4,Lumpy,25,2,23,3,7,58,25000,0.9354,1,55.8,3.65,0,5,15,4
2023-04-14,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,7,18,52,25000,0.5856,1,55.8,3.65,0,5,15,4
2023-04-15,PN000,Passenger,Sedan_A,WH_1,Smooth,204,3,201,4,15,120,25000,0.7651,1,55.8,3.65,0,6,15,4
2023-04-15,PN001,SUV,SUV_Y,WH_2,Smooth,133,4,129,5,21,127,25000,0.5883,1,55.8,3.65,0,6,15,4
2023-04-15,PN002,Truck,Truck_T1,WH_3,Smooth,91,4,87,4,16,120,25000,0.6565,1,55.8,3.65,0,6,15,4
2023-04-15,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,224,8,123,25000,0.6167,1,55.8,3.65,0,6,15,4
2023-04-15,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,99,12,120,25000,0.9971,1,55.8,3.65,0,6,15,4
2023-04-15,PN005,Passenger,Hatch_C,WH_2,Erratic,148,2,146,3,7,90,25000,0.6325,1,55.8,3.65,0,6,15,4
2023-04-15,PN006,SUV,SUV_X,WH_3,Erratic,149,2,147,3,11,93,25000,0.6917,1,55.8,3.65,0,6,15,4
2023-04-15,PN007,Truck,Truck_T2,WH_4,Lumpy,656,2,654,2,6,58,25000,0.9807,1,55.8,3.65,0,6,15,4
2023-04-15,PN008,EV,EV_E1,WH_1,Lumpy,324,6,318,4,15,52,25000,0.5751,1,55.8,3.65,0,6,15,4
2023-04-16,PN000,Passenger,Sedan_A,WH_1,Smooth,179,2,177,4,13,120,25000,0.795,1,55.8,3.65,0,7,15,4
2023-04-16,PN001,SUV,SUV_Y,WH_2,Smooth,141,4,137,4,18,127,25000,0.6349,1,55.8,3.65,0,7,15,4
2023-04-16,PN002,Truck,Truck_T1,WH_3,Smooth,77,2,75,4,14,120,25000,0.6055,1,55.8,3.65,0,7,15,4
2023-04-16,PN003,EV,EV_E2,WH_4,Intermittent,27,25,2,201,6,123,25000,0.5605,1,55.8,3.65,0,7,15,4
2023-04-16,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,100,11,120,25000,0.9927,1,55.8,3.65,0,7,15,4
2023-04-16,PN005,Passenger,Hatch_C,WH_2,Erratic,157,1,156,3,6,90,25000,0.6509,1,55.8,3.65,0,7,15,4
2023-04-16,PN006,SUV,SUV_X,WH_3,Erratic,79,2,77,3,9,93,25000,0.6836,1,55.8,3.65,0,7,15,4
2023-04-16,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,3,5,58,25000,0.9728,1,55.8,3.65,0,7,15,4
2023-04-16,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,6,13,52,25000,0.6186,1,55.8,3.65,0,7,15,4
2023-04-17,PN000,Passenger,Sedan_A,WH_1,Smooth,200,3,197,3,11,120,25000,0.8457,1,55.8,3.65,0,1,16,4
2023-04-17,PN001,SUV,SUV_Y,WH_2,Smooth,158,3,155,4,15,127,25000,0.6037,1,55.8,3.65,0,1,16,4
2023-04-17,PN002,Truck,Truck_T1,WH_3,Smooth,68,3,65,3,12,120,25000,0.6256,1,55.8,3.65,0,1,16,4
2023-04-17,PN003,EV,EV_E2,WH_4,Intermittent,21,19,2,182,6,123,25000,0.606,1,55.8,3.65,0,1,16,4
2023-04-17,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,30,28,2,74,9,120,25000,0.9814,1,55.8,3.65,0,1,16,4
2023-04-17,PN005,Passenger,Hatch_C,WH_2,Erratic,156,1,155,3,5,90,25000,0.6188,1,55.8,3.65,0,1,16,4
2023-04-17,PN006,SUV,SUV_X,WH_3,Erratic,593,1,592,3,8,93,25000,0.7012,1,55.8,3.65,0,1,16,4
2023-04-17,PN007,Truck,Truck_T2,WH_4,Lumpy,39,1,38,3,4,58,25000,0.9928,1,55.8,3.65,0,1,16,4
2023-04-17,PN008,EV,EV_E1,WH_1,Lumpy,618,5,613,3,11,52,25000,0.6136,1,55.8,3.65,0,1,16,4
2023-04-18,PN000,Passenger,Sedan_A,WH_1,Smooth,198,1,197,4,9,120,25000,0.8045,1,55.8,3.65,0,2,16,4
2023-04-18,PN001,SUV,SUV_Y,WH_2,Smooth,142,2,140,4,13,127,25000,0.5773,1,55.8,3.65,0,2,16,4
2023-04-18,PN002,Truck,Truck_T1,WH_3,Smooth,78,2,76,3,10,120,25000,0.6252,1,55.8,3.65,0,2,16,4
2023-04-18,PN003,EV,EV_E2,WH_4,Intermittent,18,16,2,167,5,123,25000,0.6002,1,55.8,3.65,0,2,16,4
2023-04-18,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,75,8,120,25000,0.9677,1,55.8,3.65,0,2,16,4
2023-04-18,PN005,Passenger,Hatch_C,WH_2,Erratic,118,1,117,2,5,90,25000,0.6404,1,55.8,3.65,0,2,16,4
2023-04-18,PN006,SUV,SUV_X,WH_3,Erratic,138,2,136,2,7,93,25000,0.6884,1,55.8,3.65,0,2,16,4
2023-04-18,PN007,Truck,Truck_T2,WH_4,Lumpy,868,1,867,2,4,58,25000,0.9573,1,55.8,3.65,0,2,16,4
2023-04-18,PN008,EV,EV_E1,WH_1,Lumpy,893,1,892,4,9,52,25000,0.6114,1,55.8,3.65,0,2,16,4
2023-04-19,PN000,Passenger,Sedan_A,WH_1,Smooth,190,2,188,3,8,120,25000,0.8153,1,55.8,3.65,0,3,16,4
2023-04-19,PN001,SUV,SUV_Y,WH_2,Smooth,150,2,148,4,11,127,25000,0.6149,1,55.8,3.65,0,3,16,4
2023-04-19,PN002,Truck,Truck_T1,WH_3,Smooth,70,1,69,3,9,120,25000,0.6068,1,55.8,3.65,0,3,16,4
2023-04-19,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,168,4,123,25000,0.5426,1,55.8,3.65,0,3,16,4
2023-04-19,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,76,7,120,25000,0.9977,1,55.8,3.65,0,3,16,4
2023-04-19,PN005,Passenger,Hatch_C,WH_2,Erratic,174,1,173,2,4,90,25000,0.6352,1,55.8,3.65,0,3,16,4
2023-04-19,PN006,SUV,SUV_X,WH_3,Erratic,94,1,93,2,6,93,25000,0.7329,1,55.8,3.65,0,3,16,4
2023-04-19,PN007,Truck,Truck_T2,WH_4,Lumpy,426,1,425,2,3,58,25000,1.0,1,55.8,3.65,0,3,16,4
2023-04-19,PN008,EV,EV_E1,WH_1,Lumpy,5961,2,5959,3,8,52,25000,0.6462,1,55.8,3.65,0,3,16,4
2023-04-20,PN000,Passenger,Sedan_A,WH_1,Smooth,181,1,180,3,7,120,25000,0.7876,1,55.8,3.65,0,4,16,4
2023-04-20,PN001,SUV,SUV_Y,WH_2,Smooth,141,2,139,3,10,127,25000,0.6176,1,55.8,3.65,0,4,16,4
2023-04-20,PN002,Truck,Truck_T1,WH_3,Smooth,70,2,68,3,7,120,25000,0.6438,1,55.8,3.65,0,4,16,4
2023-04-20,PN003,EV,EV_E2,WH_4,Intermittent,20,18,2,151,3,123,25000,0.5907,1,55.8,3.65,0,4,16,4
2023-04-20,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,77,6,120,25000,0.9853,1,55.8,3.65,0,4,16,4
2023-04-20,PN005,Passenger,Hatch_C,WH_2,Erratic,585,1,584,2,3,90,25000,0.6709,1,55.8,3.65,0,4,16,4
2023-04-20,PN006,SUV,SUV_X,WH_3,Erratic,95,1,94,2,5,93,25000,0.6962,1,55.8,3.65,0,4,16,4
2023-04-20,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,2,3,58,25000,0.9738,1,55.8,3.65,0,4,16,4
2023-04-20,PN008,EV,EV_E1,WH_1,Lumpy,1822,1,1821,3,7,52,25000,0.5756,1,55.8,3.65,0,4,16,4
2023-04-21,PN000,Passenger,Sedan_A,WH_1,Smooth,196,2,194,2,6,120,25000,0.8193,1,55.8,3.65,0,5,16,4
2023-04-21,PN001,SUV,SUV_Y,WH_2,Smooth,145,2,143,3,8,127,25000,0.601,1,55.8,3.65,0,5,16,4
2023-04-21,PN002,Truck,Truck_T1,WH_3,Smooth,78,1,77,3,6,120,25000,0.6357,1,55.8,3.65,0,5,16,4
2023-04-21,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,151,3,123,25000,0.5802,1,55.8,3.65,0,5,16,4
2023-04-21,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,78,5,120,25000,0.996,1,55.8,3.65,0,5,16,4
2023-04-21,PN005,Passenger,Hatch_C,WH_2,Erratic,146,0,146,2,3,90,25000,0.6444,1,55.8,3.65,0,5,16,4
2023-04-21,PN006,SUV,SUV_X,WH_3,Erratic,110,0,110,3,4,93,25000,0.7119,1,55.8,3.65,0,5,16,4
2023-04-21,PN007,Truck,Truck_T2,WH_4,Lumpy,577,1,576,2,2,58,25000,0.9673,1,55.8,3.65,0,5,16,4
2023-04-21,PN008,EV,EV_E1,WH_1,Lumpy,690,2,688,2,6,52,25000,0.5773,1,55.8,3.65,0,5,16,4
2023-04-22,PN000,Passenger,Sedan_A,WH_1,Smooth,191,1,190,2,5,120,25000,0.8178,1,55.8,3.65,0,6,16,4
2023-04-22,PN001,SUV,SUV_Y,WH_2,Smooth,140,1,139,3,7,127,25000,0.5901,1,55.8,3.65,0,6,16,4
2023-04-22,PN002,Truck,Truck_T1,WH_3,Smooth,73,1,72,3,5,120,25000,0.5999,1,55.8,3.65,0,6,16,4
2023-04-22,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,151,3,123,25000,0.5551,1,55.8,3.65,0,6,16,4
2023-04-22,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,79,4,120,25000,0.9981,1,55.8,3.65,0,6,16,4
2023-04-22,PN005,Passenger,Hatch_C,WH_2,Erratic,584,1,583,1,3,90,25000,0.6433,1,55.8,3.65,0,6,16,4
2023-04-22,PN006,SUV,SUV_X,WH_3,Erratic,128,1,127,2,4,93,25000,0.6535,1,55.8,3.65,0,6,16,4
2023-04-22,PN007,Truck,Truck_T2,WH_4,Lumpy,394,0,394,2,2,58,25000,0.9636,1,55.8,3.65,0,6,16,4
2023-04-22,PN008,EV,EV_E1,WH_1,Lumpy,1237,1,1236,2,5,52,25000,0.6298,1,55.8,3.65,0,6,16,4
2023-04-23,PN000,Passenger,Sedan_A,WH_1,Smooth,198,0,198,3,4,120,25000,0.7974,1,55.8,3.65,0,7,16,4
2023-04-23,PN001,SUV,SUV_Y,WH_2,Smooth,140,1,139,3,6,127,25000,0.6029,1,55.8,3.65,0,7,16,4
2023-04-23,PN002,Truck,Truck_T1,WH_3,Smooth,74,1,73,2,5,120,25000,0.6472,1,55.8,3.65,0,7,16,4
2023-04-23,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,152,2,123,25000,0.5914,1,55.8,3.65,0,7,16,4
2023-04-23,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,79,4,120,25000,1.0,1,55.8,3.65,0,7,16,4
2023-04-23,PN005,Passenger,Hatch_C,WH_2,Erratic,131,0,131,2,2,90,25000,0.5898,1,55.8,3.65,0,7,16,4
2023-04-23,PN006,SUV,SUV_X,WH_3,Erratic,109,1,108,2,3,93,25000,0.7308,1,55.8,3.65,0,7,16,4
2023-04-23,PN007,Truck,Truck_T2,WH_4,Lumpy,226,0,226,2,2,58,25000,0.984,1,55.8,3.65,0,7,16,4
2023-04-23,PN008,EV,EV_E1,WH_1,Lumpy,1183,0,1183,3,4,52,25000,0.6556,1,55.8,3.65,0,7,16,4
2023-04-24,PN000,Passenger,Sedan_A,WH_1,Smooth,196,1,195,2,4,120,25000,0.7908,1,55.8,3.65,0,1,17,4
2023-04-24,PN001,SUV,SUV_Y,WH_2,Smooth,135,1,134,3,5,127,25000,0.571,1,55.8,3.65,0,1,17,4
2023-04-24,PN002,Truck,Truck_T1,WH_3,Smooth,73,1,72,2,4,120,25000,0.6265,1,55.8,3.65,0,1,17,4
2023-04-24,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,152,2,123,25000,0.57,1,55.8,3.65,0,1,17,4
2023-04-24,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,80,3,120,25000,1.0,1,55.8,3.65,0,1,17,4
2023-04-24,PN005,Passenger,Hatch_C,WH_2,Erratic,569,0,569,2,2,90,25000,0.6668,1,55.8,3.65,0,1,17,4
2023-04-24,PN006,SUV,SUV_X,WH_3,Erratic,143,0,143,2,3,93,25000,0.6944,1,55.8,3.65,0,1,17,4
2023-04-24,PN007,Truck,Truck_T2,WH_4,Lumpy,2047,1,2046,2,1,58,25000,0.9664,1,55.8,3.65,0,1,17,4
2023-04-24,PN008,EV,EV_E1,WH_1,Lumpy,649,1,648,2,4,52,25000,0.6169,1,55.8,3.65,0,1,17,4
2023-04-25,PN000,Passenger,Sedan_A,WH_1,Smooth,212,1,211,2,3,120,25000,0.8013,1,55.8,3.65,0,2,17,4
2023-04-25,PN001,SUV,SUV_Y,WH_2,Smooth,144,1,143,3,4,127,25000,0.5994,1,55.8,3.65,0,2,17,4
2023-04-25,PN002,Truck,Truck_T1,WH_3,Smooth,74,0,74,3,3,120,25000,0.6471,1,55.8,3.65,0,2,17,4
2023-04-25,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,152,2,123,25000,0.6007,1,55.8,3.65,0,2,17,4
2023-04-25,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,80,3,120,25000,1.0,1,55.8,3.65,0,2,17,4
2023-04-25,PN005,Passenger,Hatch_C,WH_2,Erratic,148,1,147,1,2,90,25000,0.6419,1,55.8,3.65,0,2,17,4
2023-04-25,PN006,SUV,SUV_X,WH_3,Erratic,93,1,92,2,2,93,25000,0.6534,1,55.8,3.65,0,2,17,4
2023-04-25,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,2,1,58,25000,0.9683,1,55.8,3.65,0,2,17,4
2023-04-25,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,3,3,52,25000,0.5912,1,55.8,3.65,0,2,17,4
2023-04-26,PN000,Passenger,Sedan_A,WH_1,Smooth,193,0,193,2,3,120,25000,0.8038,1,55.8,3.65,0,3,17,4
2023-04-26,PN001,SUV,SUV_Y,WH_2,Smooth,135,1,134,2,4,127,25000,0.5928,1,55.8,3.65,0,3,17,4
2023-04-26,PN002,Truck,Truck_T1,WH_3,Smooth,75,1,74,2,3,120,25000,0.626,1,55.8,3.65,0,3,17,4
2023-04-26,PN003,EV,EV_E2,WH_4,Intermittent,25,23,2,130,1,123,25000,0.5547,1,55.8,3.65,0,3,17,4
2023-04-26,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,39,36,3,45,2,120,25000,0.9668,1,55.8,3.65,0,3,17,4
2023-04-26,PN005,Passenger,Hatch_C,WH_2,Erratic,230,0,230,2,1,90,25000,0.6697,1,55.8,3.65,0,3,17,4
2023-04-26,PN006,SUV,SUV_X,WH_3,Erratic,64,0,64,2,2,93,25000,0.6768,1,55.8,3.65,0,3,17,4
2023-04-26,PN007,Truck,Truck_T2,WH_4,Lumpy,181,0,181,2,1,58,25000,0.9713,1,55.8,3.65,0,3,17,4
2023-04-26,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,3,3,52,25000,0.6255,1,55.8,3.65,0,3,17,4
2023-04-27,PN000,Passenger,Sedan_A,WH_1,Smooth,186,1,185,2,2,120,25000,0.8247,1,55.8,3.65,0,4,17,4
2023-04-27,PN001,SUV,SUV_Y,WH_2,Smooth,145,1,144,2,3,127,25000,0.6221,1,55.8,3.65,0,4,17,4
2023-04-27,PN002,Truck,Truck_T1,WH_3,Smooth,61,1,60,1,3,120,25000,0.6324,1,55.8,3.65,0,4,17,4
2023-04-27,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,130,1,123,25000,0.59,1,55.8,3.65,0,4,17,4
2023-04-27,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,45,2,120,25000,1.0,1,55.8,3.65,0,4,17,4
2023-04-27,PN005,Passenger,Hatch_C,WH_2,Erratic,108,0,108,2,1,90,25000,0.6538,1,55.8,3.65,0,4,17,4
2023-04-27,PN006,SUV,SUV_X,WH_3,Erratic,177,1,176,1,2,93,25000,0.6594,1,55.8,3.65,0,4,17,4
2023-04-27,PN007,Truck,Truck_T2,WH_4,Lumpy,194,0,194,2,1,58,25000,0.9607,1,55.8,3.65,0,4,17,4
2023-04-27,PN008,EV,EV_E1,WH_1,Lumpy,604,2,602,2,2,52,25000,0.6203,1,55.8,3.65,0,4,17,4
2023-04-28,PN000,Passenger,Sedan_A,WH_1,Smooth,198,0,198,2,2,120,25000,0.7939,1,55.8,3.65,0,5,17,4
2023-04-28,PN001,SUV,SUV_Y,WH_2,Smooth,148,0,148,2,3,127,25000,0.6386,1,55.8,3.65,0,5,17,4
2023-04-28,PN002,Truck,Truck_T1,WH_3,Smooth,76,0,76,2,2,120,25000,0.6251,1,55.8,3.65,0,5,17,4
2023-04-28,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,130,1,123,25000,0.5772,1,55.8,3.65,0,5,17,4
2023-04-28,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,45,2,120,25000,1.0,1,55.8,3.65,0,5,17,4
2023-04-28,PN005,Passenger,Hatch_C,WH_2,Erratic,125,0,125,2,1,90,25000,0.6416,1,55.8,3.65,0,5,17,4
2023-04-28,PN006,SUV,SUV_X,WH_3,Erratic,89,0,89,2,1,93,25000,0.6997,1,55.8,3.65,0,5,17,4
2023-04-28,PN007,Truck,Truck_T2,WH_4,Lumpy,888,1,887,1,1,58,25000,0.9892,1,55.8,3.65,0,5,17,4
2023-04-28,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,2,2,52,25000,0.577,1,55.8,3.65,0,5,17,4
2023-04-29,PN000,Passenger,Sedan_A,WH_1,Smooth,198,0,198,2,2,120,25000,0.8007,1,55.8,3.65,0,6,17,4
2023-04-29,PN001,SUV,SUV_Y,WH_2,Smooth,143,1,142,2,2,127,25000,0.6228,1,55.8,3.65,0,6,17,4
2023-04-29,PN002,Truck,Truck_T1,WH_3,Smooth,67,0,67,2,2,120,25000,0.6277,1,55.8,3.65,0,6,17,4
2023-04-29,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,130,1,123,25000,0.6048,1,55.8,3.65,0,6,17,4
2023-04-29,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,46,1,120,25000,0.9609,1,55.8,3.65,0,6,17,4
2023-04-29,PN005,Passenger,Hatch_C,WH_2,Erratic,105,1,104,1,1,90,25000,0.6115,1,55.8,3.65,0,6,17,4
2023-04-29,PN006,SUV,SUV_X,WH_3,Erratic,90,0,90,2,1,93,25000,0.7115,1,55.8,3.65,0,6,17,4
2023-04-29,PN007,Truck,Truck_T2,WH_4,Lumpy,1175,0,1175,1,1,58,25000,0.9886,1,55.8,3.65,0,6,17,4
2023-04-29,PN008,EV,EV_E1,WH_1,Lumpy,328,0,328,2,2,52,25000,0.6025,1,55.8,3.65,0,6,17,4
2023-04-30,PN000,Passenger,Sedan_A,WH_1,Smooth,209,1,208,2,1,120,25000,0.8144,1,55.8,3.65,0,7,17,4
2023-04-30,PN001,SUV,SUV_Y,WH_2,Smooth,139,0,139,2,2,127,25000,0.6211,1,55.8,3.65,0,7,17,4
2023-04-30,PN002,Truck,Truck_T1,WH_3,Smooth,64,1,63,1,2,120,25000,0.6101,1,55.8,3.65,0,7,17,4
2023-04-30,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,130,1,123,25000,0.5614,1,55.8,3.65,0,7,17,4
2023-04-30,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,46,1,120,25000,0.9962,1,55.8,3.65,0,7,17,4
2023-04-30,PN005,Passenger,Hatch_C,WH_2,Erratic,409,0,409,1,1,90,25000,0.6634,1,55.8,3.65,0,7,17,4
2023-04-30,PN006,SUV,SUV_X,WH_3,Erratic,107,0,107,2,1,93,25000,0.6728,1,55.8,3.65,0,7,17,4
2023-04-30,PN007,Truck,Truck_T2,WH_4,Lumpy,372,0,372,1,1,58,25000,0.9673,1,55.8,3.65,0,7,17,4
2023-04-30,PN008,EV,EV_E1,WH_1,Lumpy,738,1,737,2,1,52,25000,0.6015,1,55.8,3.65,0,7,17,4
2023-05-01,PN000,Passenger,Sedan_A,WH_1,Smooth,183,0,183,2,1,120,25000,0.8148,0,64.7,3.57,0,1,18,5
2023-05-01,PN001,SUV,SUV_Y,WH_2,Smooth,127,0,127,2,2,127,25000,0.6061,0,64.7,3.57,0,1,18,5
2023-05-01,PN002,Truck,Truck_T1,WH_3,Smooth,68,0,68,2,1,120,25000,0.6155,0,64.7,3.57,0,1,18,5
2023-05-01,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,130,1,123,25000,0.6005,0,64.7,3.57,0,1,18,5
2023-05-01,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,46,1,120,25000,0.9816,0,64.7,3.57,0,1,18,5
2023-05-01,PN005,Passenger,Hatch_C,WH_2,Erratic,165,0,165,1,1,90,25000,0.6394,0,64.7,3.57,0,1,18,5
2023-05-01,PN006,SUV,SUV_X,WH_3,Erratic,99,0,99,2,1,93,25000,0.6643,0,64.7,3.57,0,1,18,5
2023-05-01,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,1,1,58,25000,0.957,0,64.7,3.57,0,1,18,5
2023-05-01,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,2,1,52,25000,0.6167,0,64.7,3.57,0,1,18,5
2023-05-02,PN000,Passenger,Sedan_A,WH_1,Smooth,178,0,178,2,1,120,25000,0.8128,0,64.7,3.57,0,2,18,5
2023-05-02,PN001,SUV,SUV_Y,WH_2,Smooth,122,1,121,1,2,127,25000,0.6182,0,64.7,3.57,0,2,18,5
2023-05-02,PN002,Truck,Truck_T1,WH_3,Smooth,69,0,69,2,1,120,25000,0.6374,0,64.7,3.57,0,2,18,5
2023-05-02,PN003,EV,EV_E2,WH_4,Intermittent,22,20,2,110,1,123,25000,0.6173,0,64.7,3.57,0,2,18,5
2023-05-02,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,46,1,120,25000,0.9775,0,64.7,3.57,0,2,18,5
2023-05-02,PN005,Passenger,Hatch_C,WH_2,Erratic,81,0,81,1,1,90,25000,0.6129,0,64.7,3.57,0,2,18,5
2023-05-02,PN006,SUV,SUV_X,WH_3,Erratic,83,1,82,1,1,93,25000,0.6751,0,64.7,3.57,0,2,18,5
2023-05-02,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,2,0,58,25000,0.9572,0,64.7,3.57,0,2,18,5
2023-05-02,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,2,1,52,25000,0.5869,0,64.7,3.57,0,2,18,5
2023-05-03,PN000,Passenger,Sedan_A,WH_1,Smooth,189,0,189,2,1,120,25000,0.8083,0,64.7,3.57,0,3,18,5
2023-05-03,PN001,SUV,SUV_Y,WH_2,Smooth,131,0,131,2,1,127,25000,0.6313,0,64.7,3.57,0,3,18,5
2023-05-03,PN002,Truck,Truck_T1,WH_3,Smooth,64,0,64,2,1,120,25000,0.6572,0,64.7,3.57,0,3,18,5
2023-05-03,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,111,0,123,25000,0.5856,0,64.7,3.57,0,3,18,5
2023-05-03,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,46,1,120,25000,1.0,0,64.7,3.57,0,3,18,5
2023-05-03,PN005,Passenger,Hatch_C,WH_2,Erratic,88,0,88,2,0,90,25000,0.6381,0,64.7,3.57,0,3,18,5
2023-05-03,PN006,SUV,SUV_X,WH_3,Erratic,96,0,96,1,1,93,25000,0.6635,0,64.7,3.57,0,3,18,5
2023-05-03,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,2,0,58,25000,0.9923,0,64.7,3.57,0,3,18,5
2023-05-03,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,2,1,52,25000,0.5696,0,64.7,3.57,0,3,18,5
2023-05-04,PN000,Passenger,Sedan_A,WH_1,Smooth,163,1,162,1,1,120,25000,0.7913,0,64.7,3.57,0,4,18,5
2023-05-04,PN001,SUV,SUV_Y,WH_2,Smooth,112,0,112,2,1,127,25000,0.6166,0,64.7,3.57,0,4,18,5
2023-05-04,PN002,Truck,Truck_T1,WH_3,Smooth,73,0,73,2,1,120,25000,0.6243,0,64.7,3.57,0,4,18,5
2023-05-04,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,111,0,123,25000,0.5717,0,64.7,3.57,0,4,18,5
2023-05-04,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,46,1,120,25000,0.9688,0,64.7,3.57,0,4,18,5
2023-05-04,PN005,Passenger,Hatch_C,WH_2,Erratic,46,0,46,2,0,90,25000,0.6451,0,64.7,3.57,0,4,18,5
2023-05-04,PN006,SUV,SUV_X,WH_3,Erratic,95,0,95,1,1,93,25000,0.7162,0,64.7,3.57,0,4,18,5
2023-05-04,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,2,0,58,25000,0.9716,0,64.7,3.57,0,4,18,5
2023-05-04,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,2,1,52,25000,0.5898,0,64.7,3.57,0,4,18,5
2023-05-05,PN000,Passenger,Sedan_A,WH_1,Smooth,168,0,168,1,1,120,25000,0.7815,0,64.7,3.57,0,5,18,5
2023-05-05,PN001,SUV,SUV_Y,WH_2,Smooth,122,0,122,2,1,127,25000,0.59,0,64.7,3.57,0,5,18,5
2023-05-05,PN002,Truck,Truck_T1,WH_3,Smooth,60,1,59,1,1,120,25000,0.6342,0,64.7,3.57,0,5,18,5
2023-05-05,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,111,0,123,25000,0.5824,0,64.7,3.57,0,5,18,5
2023-05-05,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,42,39,3,7,1,120,25000,0.9764,0,64.7,3.57,0,5,18,5
2023-05-05,PN005,Passenger,Hatch_C,WH_2,Erratic,78,0,78,2,0,90,25000,0.6011,0,64.7,3.57,0,5,18,5
2023-05-05,PN006,SUV,SUV_X,WH_3,Erratic,103,0,103,2,0,93,25000,0.7045,0,64.7,3.57,0,5,18,5
2023-05-05,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,2,0,58,25000,0.9533,0,64.7,3.57,0,5,18,5
2023-05-05,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,2,1,52,25000,0.6202,0,64.7,3.57,0,5,18,5
